Key,Kalue
154895,"['AMAZON WEB SERVICE', 'LINUX', '인프라', 'AWS', '서버', 'DNS', 'WINDOWS 서버', 'APACHE', 'DHCP', '시스템 관리', 'CENTOS', '서버 관리', 'UBUNTU', 'NGINX', '서버 관리', 'LIS', '시스템 구축']"
161486,"['GIT', 'DJANGO', 'FLASK', 'MONGODB', 'MYSQL', 'PYTHON', 'AWS', 'FASTAPI']"
49899,"['GIT', 'GITHUB', 'JIRA', 'SLACK', 'JAVA', 'AWS', 'SPRING FRAMEWORK', 'ORM', 'NOTION']"
159656,
137300,"['GITHUB', 'LINUX', 'HTML', 'JAVA', 'JAVASCRIPT', 'SQL', 'SPRING FRAMEWORK']"
162949,"['ANDROID', 'IOS', 'FLUTTER', 'RESTFUL API']"
97049,"['IOS', 'SWIFT', 'RESTFUL API']"
101397,"['SQL', 'API']"
56396,
163963,
140389,"['GITHUB', 'AZURE', 'LINUX', 'MYSQL', 'C / C++', 'JSON', 'MSSQL']"
159011,"['PYTHON', 'APACHE', 'ELASTICSEARCH', 'APACHE SPARK', 'APACHE KAFKA', 'FASTAPI']"
161420,"['MYSQL', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'AWS', 'SPRING FRAMEWORK']"
164002,
89329,"['GITHUB', 'PYTORCH', 'REACT', 'TENSORFLOW', 'C / C++', 'PYTHON', 'DOCKER', 'GOLANG']"
143457,"['제품 개발', 'CAD', 'AUTOCAD', '회로 설계', 'ORCAD', '샘플 준비', '회로 분석', '샘플 관리', 'ADC']"
150907,['C / C++']
119760,
145699,
137606,
160880,['SQL']
159820,"['LINUX', '유지보수', 'AWS', 'WINDOWS 서버']"
151099,"['GIT', 'GITHUB', 'UNREAL ENGINE', 'C#', 'PYTHON', 'C++', 'CAN', 'ROS', 'UNITY3D']"
164968,"['ANDROID', 'FIREBASE', 'KOTLIN', 'ANDROID STUDIO', 'MIXPANEL']"
162015,"['GIT', 'GITHUB', 'IOS', 'LINUX', 'MYSQL', 'HTML', 'JAVASCRIPT', 'SWIFT', 'AWS', 'SPRING FRAMEWORK']"
163881,"['GIT', 'DJANGO', 'GRAPHQL', 'HADOOP', 'REACT', 'SPARK', 'PYTHON', 'AWS', 'REACT NATIVE', 'KUBERNETES']"
97598,
110659,"['JIRA', 'NOTION']"
157719,"['인공 지능', '컴파일러']"
157087,"['JAVASCRIPT', 'JENKINS', 'REACT NATIVE']"
118596,
132712,
139893,
129618,"['ORACLE', 'REACT', 'ASP .NET', 'C#', 'CSS', 'HTML', 'JAVA', 'JAVASCRIPT', 'SQL', 'C', 'C++', 'EMR', 'BOOTSTRAP', 'WPF', 'PACS', 'MFC']"
142054,"['GIT', 'PYTHON', 'SQL', 'AWS']"
142900,"['ANDROID', 'IOS', 'JAVA', 'KOTLIN', 'PHP', 'FLUTTER']"
89500,"['REACT', 'CSS', 'TYPESCRIPT', 'HTML5', 'REACT.JS', 'REDUX']"
161478,"['TYPESCRIPT', 'REACT.JS', 'NEXT.JS']"
132268,"['AZURE', '.NET', 'GOOGLE CLOUD PLATFORM', 'HADOOP', 'PYTORCH', 'TENSORFLOW', 'JAVA', 'PYTHON', 'SHELL', 'SQL', 'GOOGLE ANALYTICS', 'AWS', 'ETL', 'NOSQL', 'VBA', '데이터 마트', 'MSSQL']"
164056,"['AZURE', 'PYTORCH', 'PYTHON', 'AWS', 'DEVOPS', 'ML']"
114560,"['JAVA', 'JAVASCRIPT', 'PYTHON']"
129183,"['GIT', 'IOS', 'HTML', 'NODE.JS', 'PYTHON', 'AWS', 'REACT NATIVE']"
138117,"['LINUX', 'MYSQL', 'ORACLE', 'JAVA', 'UNIX', 'JQUERY', 'SPRING FRAMEWORK', 'MSSQL']"
149328,['C++']
158045,"['JIRA', 'PYTORCH', 'PYTHON', 'R', 'SQL']"
152914,"['ANDROID', 'AZURE', 'IOS', 'MYSQL', 'ASP .NET', 'C / C++', 'C#', 'JAVASCRIPT', 'MVC', 'AWS', 'API', 'GOLANG', 'MSSQL', 'RESTFUL API']"
117580,
155186,
164103,
119348,
155158,"['GIT', 'GITHUB', 'LINUX', 'REACT', 'REDIS', 'RUBY ON RAILS', 'PYTHON', 'RUBY', 'SQL', 'TYPESCRIPT', 'AWS', 'DOCKER', 'POSTGRESQL', 'NEXT.JS']"
147775,"['PYTORCH', 'TENSORFLOW', 'PYTHON', 'DOCKER', 'KUBERNETES']"
148067,"['LINUX', 'MYSQL', 'REACT', 'C / C++', 'MFC']"
145934,"['GIT', 'AJAX', 'ANDROID', 'MYSQL', 'TENSORFLOW', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SQL', 'SWIFT', 'AWS', 'C++', 'NOSQL', 'SPRING FRAMEWORK', 'JPA']"
154609,"['MYSQL', 'REACT', 'HTML', 'JAVASCRIPT', 'TYPESCRIPT', 'C++', 'NOSQL', 'POSTGRESQL']"
160426,"['JAVA', 'JAVASCRIPT', 'SPRING FRAMEWORK', 'SPRING BOOT']"
114797,"['MATLAB', 'C', '펌웨어', '레이더', 'DSP', '알고리즘 개발']"
146594,['IOS']
159920,"['SQL', 'AWS', 'TCP', '서버', 'IP', 'API']"
123595,"['PYTHON', '보안', '인프라', 'AWS']"
153864,
141263,"['GIT', 'LINUX', 'PYTHON', 'C', 'UBUNTU', 'ROS']"
117879,
159155,
118398,"['C#', 'CSS', 'HTML', 'JAVASCRIPT', 'JQUERY']"
35494,
162359,"['CONFLUENCE', 'GITHUB', 'JIRA', 'SLACK', 'HTML', 'PYTHON', 'SCALA', 'SQL', 'ETL', 'GCP', 'GCPS']"
149411,
159311,
163769,"['JAVA', 'JAVASCRIPT', 'AWS', 'TCP', 'C++', 'UDP', 'GCP', 'UNITY3D', 'REACT.JS']"
140999,"['JAVA', 'SPRING FRAMEWORK', 'JPA']"
154471,"['ANDROID', '.NET', 'IOS', 'LINUX', 'MYSQL', 'SPARK', 'C / C++', 'HTML', 'JAVA', 'OBJECTIVEC', 'PYTHON', 'SQL', 'SWIFT', 'AGILE', 'AWS', 'C++', 'VM웨어', 'DEVOPS', 'JENKINS', 'MAC', 'PMP', 'CITRIX', 'CISA', 'OPENSTACK', 'XAMARIN', 'XEN', '영어 실력', 'OSS', 'KUBERNETES']"
143070,"['GIT', 'JAVA', 'AWS', 'DOCKER', 'POSTGRESQL', 'SPRING FRAMEWORK', 'SPRING BOOT']"
149158,
158836,
141839,
152468,"['DJANGO', 'REACT', 'PYTHON', 'AWS', 'REST', 'POSTGRESQL', 'NODEJS', 'GCP', 'REACT NATIVE']"
161256,"['AWS', 'KUBERNETES']"
110433,"['C#', 'HTML', 'JAVA', 'JAVASCRIPT', 'PYTHON', 'JQUERY']"
111540,"['GITHUB', 'ANGULARJS', 'MONGODB', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'CSS3', 'SPRING FRAMEWORK', 'GCP', 'SPRING BOOT']"
156320,"['ORACLE', 'C#', 'CSS', 'HTML', 'JAVA', 'JAVASCRIPT', 'PLC', 'POSTGRESQL', 'MES', 'MSSQL']"
144180,"['GIT', 'MYSQL', 'REACT', 'JAVASCRIPT', 'TYPESCRIPT', 'AWS', 'JENKINS', 'DOCKER', 'SPRING FRAMEWORK', 'REACT NATIVE']"
157213,"['PYTHON', 'SQL', 'TABLEAU', 'AWS', 'SPRING FRAMEWORK', 'ML']"
109493,"['LINUX', 'C / C++', 'PERL', 'PYTHON', 'FPGA', 'SOC', 'VERILOG', 'EMBEDDED LINUX', 'EDA', 'FPGA 프로토 타이핑']"
75842,"['GIT', 'MYSQL', 'CSS', 'JAVASCRIPT', 'KOTLIN', 'OBJECTIVEC', 'SWIFT', 'C++', 'JQUERY', 'HTML5', 'CSS3']"
156803,
129222,"['SPARK', 'JAVA', 'PYTHON', 'GO', 'SPRING BOOT']"
143380,
155944,"['JAVASCRIPT', 'TYPESCRIPT', 'REACT.JS', 'REACT NATIVE', 'NEXT.JS']"
160824,"['GIT', 'ANDROID', 'FIREBASE', 'IOS', 'LINUX', 'REACT', 'JAVA', 'KOTLIN', 'SWIFT', 'TYPESCRIPT', 'GOOGLE ANALYTICS', 'AWS', '데이터베이스', 'WINDOWS 서버', 'DOCKER', '네트워크 운영', 'SPRING FRAMEWORK', 'XCODE', 'IOS 개발', 'ANDROID STUDIO', 'REACT.JS', 'SPRING BOOT', 'GOOGLE TAG MANAGER']"
133846,
151920,"['C#', 'DELPHI', 'KOTLIN', 'C', 'MFC']"
115584,
71968,
155485,"['REACT', 'NODE.JS', 'PYTHON', 'AWS', 'DOCKER', 'API 개발', 'FLUTTER', 'ML']"
160133,"['REACT', 'HTML', 'HTTP', 'NEXT.JS', 'RESTFUL API']"
66484,"['JAVA', 'AWS', 'VM웨어', '가상화', 'TOMCAT', 'NGINX', 'RAID']"
139073,
161847,['C++']
143409,"['.NET', 'MYSQL', 'C#', 'NODE.JS', 'MSSQL']"
140777,"['AZURE', 'AWS', 'KUBERNETES']"
158091,
126965,"['AWS', 'DEVOPS', 'DOCKER', 'GCP']"
97520,"['GIT', 'GITHUB', 'REACT', 'VUEJS', 'JAVASCRIPT']"
132189,"['GIT', 'SLACK', 'MYSQL', 'REDIS', 'HTML', 'JAVA', 'JAVASCRIPT', 'AWS', 'JQUERY', 'DOCKER', 'POSTGRESQL', 'JPA', 'OAUTH', 'SPRING BOOT', 'NOTION', 'KUBERNETES']"
163218,
160379,"['GITHUB', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'TYPESCRIPT', 'AWS']"
123482,
159896,"['PYTORCH', 'PYTHON', 'NUMPY']"
72667,"['GIT', 'HTML', 'JAVASCRIPT', '소프트웨어 개발', '웹 개발', '수학', '컴퓨터 비전', '의료 영상', '프론트엔드 개발자']"
152757,"['GIT', 'MATLAB', 'LINUX', 'C / C++', 'PYTHON']"
137441,"['GIT', 'GITHUB', 'ANDROID', 'DJANGO', 'LINUX', 'MYSQL', 'REACT', 'HTML', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SWIFT', 'AWS', 'DOCKER', 'CSS3', 'POSTGRESQL', 'SPRING FRAMEWORK', 'JPA', 'SPRING BOOT', 'NEXT.JS']"
146535,"['GITHUB', 'JAVASCRIPT', 'TYPESCRIPT', 'AWS', 'NODEJS', 'NEST.JS']"
11018,
159151,
61598,
101259,"['GIT', 'ANDROID', 'LINUX', 'C / C++']"
151406,"['JAVA', 'KOTLIN', 'SPRING FRAMEWORK']"
151220,
158074,"['AWS', 'KUBERNETES']"
94293,
164000,"['SKETCH', 'ANDROID', 'IOS', 'FIGMA']"
163080,"['GIT', 'SQL', 'AWS', 'NOSQL', 'SPRING FRAMEWORK']"
158350,
164931,"['ORACLE', 'JAVA']"
137330,
63814,"['FRAMER', 'CSS', 'HTML', 'FIGMA', 'NEXT.JS']"
161588,['PYTHON']
164376,"['CONFLUENCE', 'GIT', 'GITHUB', 'JIRA', 'SQL', 'CRM', 'API', 'GCP', 'ERP 소프트웨어']"
78230,
140630,"['LINUX', 'C / C++', 'JAVA', 'PERL', 'PYTHON', 'SHELL', '딥 러닝', 'DEVOPS', 'JENKINS', 'BASH', 'FPGA', 'SOC', 'VERILOG', 'VHDL', 'RTL 설계', 'RTL 코딩', 'RTL 검증']"
102053,"['LINUX', 'SCALA', 'AKKA']"
157560,"['GIT', 'ANDROID', 'IOS', 'MYSQL', 'PYTORCH', 'REACT', 'TENSORFLOW', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SWIFT', '딥 러닝', 'AWS', '신호 처리', '인공 지능', 'JPA', 'SPRING BOOT', 'ML']"
142697,"['PYTHON', 'SQL', 'TABLEAU', 'AWS', 'SPRING FRAMEWORK', 'ML']"
133705,"['ZEPLIN', 'GIT', 'JIRA', 'SLACK', 'MYSQL', 'REACT', 'TYPESCRIPT', 'AWS', 'REACT.JS', 'REACT NATIVE', 'FIGMA', 'NOTION', 'NEST.JS']"
164188,['AGILE']
48282,"['MYSQL', 'JAVA', 'NOSQL', 'RESTFUL WEBSERVICES', 'SPRING BOOT']"
149353,"['ANDROID', 'DJANGO', 'IOS', 'REACT', 'NODE.JS', 'LARAVEL', 'REACT NATIVE', 'SPRING BOOT', 'FLUTTER', 'NEST.JS']"
52035,"['GIT', 'AZURE', 'MONGODB', 'PYTORCH', 'SCIKIT-LEARN', 'TENSORFLOW', 'NODE.JS', 'PYTHON', 'C', 'AWS', 'C++', 'DOCKER', 'SHELL SCRIPTING', 'POSTGRESQL', 'GOLANG', 'REACT.JS', 'NEXT.JS', 'RESTFUL API']"
35161,
151625,"['LINUX', 'C++', 'VISUAL STUDIO', 'MSSQL']"
136229,"['GITHUB', 'LINUX', 'MYSQL', 'REACT', 'JAVASCRIPT', 'PYTHON']"
160230,"['BITBUCKET', 'CONFLUENCE', 'GIT', 'JIRA', 'LINUX', 'PYTORCH', 'SCIKIT-LEARN', 'TENSORFLOW', 'C#', 'PYTHON', 'GPU', 'CUDA', 'NUMPY', 'SCIPY']"
165252,"['ANDROID', 'IOS', 'TYPESCRIPT', 'AWS', 'FLUTTER']"
159731,"['AZURE', 'HADOOP', 'MONGODB', 'MYSQL', 'VUEJS', 'CSS', 'JAVA', 'PYTHON', 'SCALA', 'SQL', 'POWER BI', 'TABLEAU', 'AWS', 'NOSQL', 'GCP', 'APACHE SPARK', 'APACHE KAFKA']"
164129,"['GIT', 'MYSQL', 'PYTHON', 'MVC', 'AWS', 'NOSQL', 'DOCKER', 'SPRING FRAMEWORK']"
148060,
161484,"['GIT', 'DJANGO', 'FLASK', 'MONGODB', 'MYSQL', 'PYTHON', 'AWS', 'FASTAPI']"
134387,
161843,"['ANDROID', 'IOS', 'MYSQL', 'REACT', 'JAVASCRIPT', 'KOTLIN', 'AWS', 'DOCKER', 'NODEJS', 'JPA', 'FLUTTER']"
153117,"['GIT', 'ANDROID', 'EXPRESSJS', 'IOS', 'LINUX', 'REACT', 'RUBY ON RAILS', 'VUEJS', 'CSS', 'JAVA', 'JAVASCRIPT', 'AWS', 'JQUERY', 'DOCKER', 'POSTGRESQL', 'NODEJS', 'FLUTTER']"
148537,
159897,
140626,
122141,"['GIT', 'LINUX', 'REDIS', 'JAVA', 'JENKINS', 'API 개발', '백엔드 개발', 'ANSI C', 'SPRING BOOT']"
130716,['JAVASCRIPT']
153108,"['GIT', 'ANDROID', 'EXPRESSJS', 'IOS', 'LINUX', 'REACT', 'RUBY ON RAILS', 'VUEJS', 'CSS', 'JAVA', 'JAVASCRIPT', 'AWS', 'JQUERY', 'DOCKER', 'POSTGRESQL', 'NODEJS', 'FLUTTER']"
147084,"['ANDROID', 'IOS', 'OPENGL', 'C++', 'LIDAR']"
86484,
109494,"['LINUX', 'C / C++', 'PERL', 'PYTHON', 'FPGA', 'SOC', 'VERILOG', 'EMBEDDED LINUX', 'EDA', 'FPGA 프로토 타이핑']"
138139,"['MONGODB', 'REACT', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'NEST.JS']"
133887,"['GIT', 'SLACK', 'MYSQL', 'REDIS', 'HTML', 'JAVA', 'JAVASCRIPT', 'AWS', 'JQUERY', 'DOCKER', 'POSTGRESQL', 'JPA', 'OAUTH', 'SPRING BOOT', 'NOTION', 'KUBERNETES']"
153807,
162320,
164954,
131424,"['GIT', 'GITHUB', 'MYSQL', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'NODE.JS', 'TYPESCRIPT', 'AWS', 'DOCKER', 'REACT.JS', 'REACT NATIVE', 'NEXT.JS']"
99367,
159013,"['MYSQL', 'NODE.JS', 'PHP', 'CODEIGNITER', 'VUE.JS']"
76193,"['GITHUB', 'GITLAB', 'JIRA', 'LINUX', 'C / C++', 'C', 'TCP', 'C++', 'JENKINS', 'UDP']"
152305,"['JAVA', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'GO', 'C++', 'SPRING FRAMEWORK']"
154238,
141728,"['GITHUB', 'JIRA', 'SLACK', 'TYPESCRIPT', 'AWS', 'REACT NATIVE', 'FIGMA']"
4800,"['ANDROID', 'KOTLIN', 'AWS', '펌웨어']"
155287,
159321,"['BITBUCKET', 'GIT', 'JIRA', 'SLACK', 'MYSQL', 'REACT', 'REDIS', 'GOOGLE ANALYTICS', 'AWS', 'GO', 'DOCKER', 'REACT NATIVE', 'FIGMA', 'NOTION']"
111763,"['REACT', 'REACT.JS', 'REACT NATIVE']"
128635,"['GITHUB', 'REACT']"
164052,"['B2C', 'JAVA', 'PYTHON', 'NOSQL']"
126595,
162541,"['AWS', 'UNITY3D']"
118279,"['MYSQL', 'ORACLE', 'MSSQL']"
158585,"['REACT', 'CSS', 'HTML', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'PHP', 'PYTHON', 'TYPESCRIPT', 'AWS', 'POSTGRESQL', 'REACT.JS', 'SPRING BOOT', 'NEXT.JS', 'NEST.JS']"
160526,"['JAVA', 'JAVASCRIPT']"
101686,['IOS']
123810,"['CONFLUENCE', 'GITLAB', 'JIRA', 'LINUX', 'SQL', '인프라', 'AWS', 'DEVOPS', 'ITIL', 'DOCKER', '시스템 관리', 'VPN', '네트워크 운영', 'IT 운영', 'IT 관리']"
120281,
163455,
147983,"['GIT', 'ANDROID', 'IOS', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'PYTHON', 'OOP', 'AWS', 'SAAS']"
120134,"['CSS', 'HTML', 'HTML5', 'CSS 자바 스크립트']"
137065,
165234,"['AJAX', 'API', 'HTML5', 'CSS3']"
150500,"['GIT', 'EXPRESSJS', 'GRAPHQL', 'JAVASCRIPT', 'NODE.JS', 'TYPESCRIPT', 'AWS', 'JENKINS', 'NOSQL', 'DOCKER', 'RDBMS', 'EC2', 'NODEJS', 'NEXT.JS']"
157184,"['GIT', 'LINUX', 'C / C++', 'JAVASCRIPT', 'PYTHON', 'DOCKER']"
138733,"['CONFLUENCE', 'GIT', 'JIRA', 'AWS']"
49562,
131266,
158988,['UNITY3D']
143348,
158388,['AGILE']
101954,
151796,
125411,
161670,"['JAVA', 'KOTLIN', 'SCALA', 'AWS', 'SPRING BOOT', 'KUBERNETES']"
161993,"['REACT', 'HTML', 'JAVASCRIPT', 'TYPESCRIPT']"
155573,
159325,
146180,"['GIT', 'EXPRESSJS', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'TYPESCRIPT', 'AWS', 'NODEJS']"
144870,"['APACHE SPARK', 'ML']"
163247,
119078,"['GIT', 'MYSQL', 'REACT', 'JAVASCRIPT', 'KOTLIN', 'AWS', 'DOCKER', 'JPA', 'KUBERNETES']"
35254,
165183,"['NODE.JS', 'TYPESCRIPT', 'DOCKER', 'RDBMS', 'NODEJS', '백엔드 개발', 'NEST.JS', 'RESTFUL API']"
160809,"['ANDROID', 'IOS', 'TYPESCRIPT', 'AWS', 'FLUTTER']"
124624,
164424,
89905,['PYTHON']
136783,
162505,"['ANDROID', 'DJANGO', 'IOS', 'REACT', 'NODE.JS', 'LARAVEL', 'REACT NATIVE', 'SPRING BOOT', 'FLUTTER', 'NEST.JS']"
115036,
144392,"['IOT', 'PCB 디자인', 'NFC', 'PCB 레이아웃 설계']"
160144,
135926,
137607,"['VUEJS', 'CSS', 'HTML', 'JAVASCRIPT', 'REACT.JS']"
159581,"['DJANGO', 'FLASK', 'LINUX', 'MYSQL', 'ORACLE', 'NOSQL']"
157908,"['GIT', 'ANDROID', 'EXPRESSJS', 'IOS', 'TYPESCRIPT', 'SCRUM', 'AGILE', 'AWS', 'NODEJS', 'ANDROID STUDIO', 'INTELLIJ IDEA', 'VISUAL STUDIO CODE', 'FLUTTER', 'NOTION']"
159744,"['BITBUCKET', 'GIT', 'JIRA', 'ANDROID', 'IOS', 'JAVA', 'KOTLIN', 'PYTHON', 'SWIFT', 'C', 'AWS', 'ANDROID STUDIO', 'EMBEDDED C']"
142169,"['LINUX', 'JAVA', 'PYTHON', 'C++', '검증', 'SOC', 'ASIC', 'RTL 설계']"
54097,"['LINUX', 'C / C++', 'JAVASCRIPT', 'PYTHON', 'SQL', 'SPRING FRAMEWORK']"
139507,"['REACT', 'HTML', 'JAVASCRIPT']"
161994,"['LINUX', 'C / C++', 'JAVA', 'PERL', 'PYTHON', 'SHELL', '딥 러닝', 'DEVOPS', 'JENKINS', 'BASH', 'FPGA', 'SOC', 'VERILOG', 'VHDL', 'RTL 설계', 'RTL 코딩', 'RTL 검증']"
82512,"['GIT', 'JIRA', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'TYPESCRIPT', 'FIGMA', 'NEXT.JS', 'VUE.JS']"
131876,"['LINUX', 'C', 'C++', 'REST', 'PMP', 'SHELL SCRIPTING', 'JSONAPI']"
123073,"['PYTHON', '보안', '인프라', 'AWS']"
82504,"['DJANGO', 'REACT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'DOCKER', 'POSTGRESQL', 'NEXT.JS']"
78387,"['ANDROID', 'IOS', 'UX']"
123827,"['FLASK', 'REACT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'DNS', 'DOCKER', 'RDBMS', 'POSTGRESQL', 'SPRING FRAMEWORK', 'JPA', 'NGINX', 'DBT', 'SPRING BOOT']"
147952,
146078,"['GIT', 'GITHUB', 'LINUX', 'MYSQL', 'PYTHON', 'SQL', 'DOCKER', 'GCP']"
127278,"['LINUX', 'C / C++', 'PYTHON', 'SQL', 'AWS', 'DOCKER']"
128935,
148780,"['ANDROID', 'LINUX', 'C / C++', '개발', '연구 및 개발', '기술 개발']"
113578,
164858,"['GIT', 'IOS', 'REACT', 'C / C++', 'JAVASCRIPT', 'PYTHON', 'AWS']"
124186,"['GITHUB', 'ANDROID', 'IOS', 'AWS', 'GO', 'RESTFUL WEBSERVICES', 'REACT.JS', 'NEXT.JS']"
1765,"['LINUX', 'C / C++', 'JAVASCRIPT', 'PYTHON', 'SQL', 'SPRING FRAMEWORK']"
164200,"['GIT', 'IOS', 'REACT', 'C / C++', 'JAVASCRIPT', 'PYTHON', 'AWS']"
95621,"['GITHUB', 'ANDROID', 'IOS', 'HTML', 'JAVASCRIPT', 'PYTHON', 'SQL', 'SWIFT']"
162699,
148782,"['EXPRESSJS', 'JAVASCRIPT', 'TYPESCRIPT', 'NODEJS']"
88637,
84618,
164841,"['GIT', 'GITHUB', 'MONGODB', 'MYSQL', 'PYTORCH', 'SCIKIT-LEARN', 'JAVASCRIPT', 'NODE.JS', 'R', 'SQL', 'AWS', 'JENKINS', 'NOSQL', 'APACHE', 'DOCKER', 'JUNIT', 'MSSQL', 'KUBERNETES']"
43800,
120447,"['GIT', 'ANDROID', 'IOS', 'MYSQL', 'C / C++', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SQL', 'SWIFT', 'AWS', 'DOCKER', 'SPRING FRAMEWORK']"
156342,['REACT']
116033,"['CSS', 'HTML', 'JAVASCRIPT', 'BLOCKCHAIN']"
110636,"['MYSQL', 'REACT', 'NEXT.JS']"
109974,
134444,"['GITHUB', 'IOS', 'MYSQL', 'HTML', 'JAVASCRIPT', 'PHP', 'PYTHON', 'SQL']"
148100,"['GITHUB', 'ANGULARJS', 'REACT', 'JAVASCRIPT', 'FLUTTER', 'NEXT.JS']"
161743,
158814,"['GIT', 'LINUX', 'MYSQL', 'C / C++', 'HTML', 'JAVA', 'PYTHON', 'AWS', 'DOCKER', 'CSS3', 'NGINX', 'SPRING BOOT']"
125387,
60270,"['GIT', 'GITHUB', 'REACT', 'JAVASCRIPT', 'AWS']"
133219,
148633,"['JAVA', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'GO', 'C++', 'SPRING FRAMEWORK']"
161547,"['AZURE', 'LINUX', 'AWS', 'CISCO', 'DNS', 'DOCKER', 'PAAS', 'GCP', 'KUBERNETES']"
156920,"['ANDROID', 'MYSQL', 'C#', 'JAVA', 'NODE.JS', 'PHP', 'GO', 'C++', 'API', '서버 아키텍처', 'IOS 개발', '프론트엔드 개발자', '백엔드 개발']"
162000,"['CONFLUENCE', 'JIRA', 'SLACK', 'AWS', 'GRADLE', 'SPRING BOOT']"
161654,"['GIT', 'JAVASCRIPT', 'JQUERY', 'REACT.JS', 'VUE.JS']"
48787,"['GIT', 'C++', 'API']"
129176,
88445,"['JAVA', 'WEBSPHERE MQ']"
87893,"['GIT', 'ANDROID', 'IOS', 'KOTLIN', 'SWIFT', 'REACT NATIVE', 'FLUTTER', 'RESTFUL API']"
153927,
155695,
145744,"['GIT', 'LINUX', 'MYSQL', 'JAVASCRIPT', 'SQL', 'TYPESCRIPT', 'AWS', 'NEST.JS']"
127432,"['GIT', 'GITHUB', 'ANDROID', 'IOS', 'MYSQL', 'REACT', 'HTML', 'JAVASCRIPT', 'PYTHON', 'AWS', 'BOOTSTRAP', 'EC2', 'NODEJS', 'SPRING FRAMEWORK', 'REACT NATIVE', 'SPRING BOOT']"
163939,
152145,"['GIT', 'JAVA', 'PYTHON', 'SQL', '소프트웨어 개발', 'AWS', 'GO', 'C++', '프레젠테이션', 'JQUERY', '가상화', 'DOCKER', 'ELASTICSEARCH', 'SPRING FRAMEWORK', '서버 관리']"
73517,"['GITHUB', 'PYTORCH', 'REACT', 'TENSORFLOW', 'C / C++', 'PYTHON', 'DOCKER', 'GOLANG']"
160697,"['CSS', 'HTML', 'JAVASCRIPT', 'TYPESCRIPT', 'REACT.JS', 'REACT NATIVE', 'NEXT.JS', 'VUE.JS']"
149837,
158459,['SPRING FRAMEWORK']
80882,
99818,"['GIT', 'ANDROID', 'MYSQL', 'ASP', 'C#', 'HTML', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'PYTHON', 'VISUAL BASIC', 'JQUERY', 'POWERBUILDER', 'MSSQL']"
100407,"['GITHUB', 'SLACK', 'LINUX', 'SCIKIT-LEARN', 'C / C++', 'PYTHON', 'C', 'C++', 'UBUNTU', 'CUDA', 'NUMPY', 'NOTION']"
131396,
130615,"['GITHUB', 'HTML', 'JAVASCRIPT', 'VUE.JS']"
36641,
23907,"['KOTLIN', 'SWIFT', 'FLUTTER']"
165021,
157289,"['GIT', 'DJANGO', 'FLASK', 'MONGODB', 'MYSQL', 'PYTHON', 'AWS', 'FASTAPI']"
131776,
160414,
139917,"['.NET', 'C#', '하드웨어', 'C++', '전자 공학', '통신', '로봇', '펌웨어', '회로', '하드웨어 설계', '회로 설계', '모터 제어', '전력전자학', '인버터', '시스템 구축', '로봇 프로그래밍', '제어 시스템 설계']"
118650,"['C', 'C++']"
97155,"['GRAPHQL', 'REACT', 'CSS', 'HTML', 'JAVA', 'JAVASCRIPT', 'TYPESCRIPT', 'NOSQL', 'RDBMS', 'ELASTICSEARCH', 'NODEJS', 'FIGMA', 'RESTFUL API']"
97832,"['IOS', 'SWIFT', 'MVVM']"
159426,"['서비스 디자인', 'ANDROID', 'IOS', 'REACT', 'JAVASCRIPT', 'PYTHON', '브랜딩', 'AWS', 'NOSQL', 'DOCKER', '그래픽 디자인', 'ADOBE PHOTOSHOP', 'SPRING FRAMEWORK', 'ADOBE ILLUSTRATOR', 'UI 디자인', 'FIGMA']"
164045,
146559,
105451,"['GITHUB', 'GRAPHQL', 'HADOOP', 'MONGODB', 'MYSQL', 'PYTORCH', 'REDIS', 'SPARK', 'TENSORFLOW', 'JAVA', 'KOTLIN', 'NODE.JS', 'OBJECTIVEC', 'PYTHON', 'RUBY', 'SWIFT', 'TYPESCRIPT', 'TABLEAU', 'C', 'GO', 'C++', 'REST', 'JENKINS', 'DOCKER', 'ELASTICSEARCH', 'REACT.JS', 'SPRING BOOT', 'KUBERNETES']"
138415,
163819,"['GIT', 'ANDROID', '.NET', 'REACT', 'PYTHON', 'C++', 'QT']"
