id,qualification,preferred,skills
160880,"['모델링', '강의']","['설계', 'C', '개발']",['SQL']
159820,['네트워크 보안'],['보안'],"['Linux', '유지보수', 'AWS', 'Windows 서버']"
151099,"['개발', '컴퓨터 공학', '최적화']","['컴퓨터 공학', 'UBUNTU', 'C', 'GIT', '자동차', 'VISUAL STUDIO', 'PYTHON', 'JENKINS', '기술 문서', 'JIRA', 'UNREAL ENGINE', '로봇']","['Git', 'Github', 'Unreal Engine', 'C#', 'Python', 'C++', 'CAN', 'ROS', 'Unity3D']"
164968,"['서버', 'API', 'KOTLIN', 'AGILE', 'GIT', '소프트웨어 개발', '설계', 'REST', '관리', 'GITHUB']","['TDD', 'ANDROID']","['Android', 'Firebase', 'Kotlin', 'Android Studio', 'Mixpanel']"
162015,"['개발', 'IOS', '하드웨어', 'SWIFT', 'OBJECTIVEC']","['개발', 'IOS', 'NFC']","['Git', 'Github', 'iOS', 'Linux', 'MySQL', 'HTML', 'JavaScript', 'Swift', 'AWS', 'Spring Framework']"
163881,"['개발', 'POSTGRESQL', '컴퓨터 공학', 'RDBMS', '최적화', 'PYTHON', 'MYSQL', '모델링']","['ML', 'DJANGO', 'GRAPHQL']","['Git', 'Django', 'GraphQL', 'Hadoop', 'React', 'Spark', 'Python', 'AWS', 'React Native', 'Kubernetes']"
97598,"['HTML', 'NOTION', 'JSP', 'CSS', 'JQUERY', 'HTML5', 'REACT', 'JAVASCRIPT', 'SLACK']","['개발', '서버', 'API', 'GIT', '통신', 'REST', '관리']",
110659,"['개발', 'TYPESCRIPT', 'MONGODB', '설계', '데이터베이스', 'AWS', '인프라', 'NOSQL', '관리']","['개발', 'API', 'TYPESCRIPT', 'NODEJS', 'MONGODB', '설계', 'AWS', '인프라']","['JIRA', 'Notion']"
157719,"['LINUX', '수학', 'PYTHON']",[],"['인공 지능', '컴파일러']"
157087,"['REDUX', 'REACT', '관리']","['최적화', 'TYPESCRIPT']","['JavaScript', 'Jenkins', 'React Native']"
118596,"['개발', 'B2B', 'GIT', 'AWS', 'API 개발', '관리']","['IOT', '개발', '프로젝트 관리']",
132712,"['개발', 'DOCKER', '데이터베이스', 'JAVA', 'RDBMS', 'JAVASCRIPT', 'LINUX']","['개발', 'AWS', '수학', 'NOSQL']",
139893,"['REACT', 'JAVASCRIPT']","['설계', 'JQUERY', '개발']",
129618,"['개발', 'JAVA', 'C']","['개발', 'ORACLE', '데이터베이스', 'EMR', 'PACS', 'SQL']","['Oracle', 'React', 'ASP .NET', 'C#', 'CSS', 'HTML', 'Java', 'JavaScript', 'SQL', 'C', 'C++', 'EMR', 'Bootstrap', 'WPF', 'PACS', 'MFC']"
142054,"['CONFLUENCE', 'SWIFT', 'GIT', 'COROUTINE', 'MVVM', 'JIRA', 'FLUTTER']","['GIT', '개발', 'TDD', '관리']","['Git', 'Python', 'SQL', 'AWS']"
142900,"['개발', 'IOS', '서버', 'API', '설계', 'ANDROID', '관리']","['개발', 'IOS', 'KOTLIN', 'B2C', 'PHP', 'JAVA', 'ANDROID', 'FLUTTER']","['Android', 'iOS', 'Java', 'Kotlin', 'PHP', 'Flutter']"
89500,"['TYPESCRIPT', '개발', 'REACT', '제품 개발']","['개발', '설계', 'AWS', '최적화', 'REDUX', '3D', 'WEBGL', 'REACT']","['React', 'CSS', 'TypeScript', 'HTML5', 'React.js', 'Redux']"
161478,"['개발', 'OOP', 'GIT', 'GOLANG', 'PYTHON', 'JIRA']","['개발', 'EMR']","['TypeScript', 'React.js', 'Next.js']"
132268,[],"['POWER BI', 'VBA', 'POWERSHELL', 'BI', 'EXCEL', 'TABLEAU', 'SHELL', 'PYTHON', 'SQL']","['Azure', '.NET', 'Google Cloud Platform', 'Hadoop', 'Pytorch', 'Tensorflow', 'Java', 'Python', 'Shell', 'SQL', 'Google Analytics', 'AWS', 'ETL', 'NoSQL', 'VBA', '데이터 마트', 'MSSQL']"
164056,"['개발', 'REACT', 'JAVASCRIPT', 'RESTFUL API']","['개발', 'GIT', 'REACT NATIVE', '관리', 'FLUTTER']","['Azure', 'Pytorch', 'Python', 'AWS', 'DevOps', 'ML']"
114560,"['개발', 'SVN', 'GIT', '최적화', 'VUEJS', 'HTML5', 'JAVASCRIPT', '관리', 'CSS', 'REACT']","['개발', 'API', 'AGILE', 'SCRUM', 'REST', 'DEVOPS']","['Java', 'JavaScript', 'Python']"
129183,"['GIT', '개발', '서버', 'AWS']","['개발', '서버 관리']","['Git', 'iOS', 'HTML', 'Node.js', 'Python', 'AWS', 'React Native']"
138117,"['개발', 'SPRING BOOT', 'API', '설계', '웹 개발', 'REST', 'JSP 개발']","['개발', 'IOS', '설계', 'AWS', 'ANDROID']","['Linux', 'MySQL', 'Oracle', 'Java', 'UNIX', 'jQuery', 'Spring Framework', 'MSSQL']"
149328,"['QT', 'CUDA', '의료 영상']","['PROCESSING', '개발', 'C', 'GPU', '최적화', '3D']",['C++']
158045,"['SQL', 'R', 'PYTHON']","['개발', 'GIT', '수학', 'JIRA', '관리']","['JIRA', 'Pytorch', 'Python', 'R', 'SQL']"
152914,"['개발', '설계', 'RESTFUL API', 'MSSQL']","['개발', 'AZURE']","['Android', 'Azure', 'iOS', 'MySQL', 'ASP .NET', 'C / C++', 'C#', 'JavaScript', 'MVC', 'AWS', 'API', 'Golang', 'MSSQL', 'Restful API']"
117580,"['DOCKER', '가상화', 'KUBERNETES']","['DOCKER', '설계', 'AWS', '인프라', '가상화', 'KUBERNETES']",
155186,"['설계', '개발']",[],
164103,"['인프라', 'SAAS', 'JIRA', 'ITIL', 'SLACK']","['개발', 'OFFICE 365', '보안', 'HTML', '자산 관리', '인프라', 'PYTHON', '방화벽', 'SHELL', 'VPN', 'LINUX', 'STORAGE']",
119348,"['개발', 'API', '서버', 'RESTFUL API', 'HTML', 'REDUX', '통신', 'JAVASCRIPT', '관리', 'CSS', 'HTTP']","['개발', '설계']",
155158,"['개발', 'POSTGRESQL', '컴퓨터 공학', 'RUBY', 'NODEJS', 'MONGODB', 'RESTFUL API', 'GIT', 'GCP', 'JAVA', '데이터베이스', 'AWS', 'PYTHON', 'MYSQL', 'GO', '관리', 'AZURE']","['개발', 'SPRING BOOT', 'AGILE', 'DJANGO', 'DOCKER', 'FLASK', 'SCRUM', 'KUBERNETES']","['Git', 'Github', 'Linux', 'React', 'Redis', 'Ruby on Rails', 'Python', 'Ruby', 'SQL', 'TypeScript', 'AWS', 'Docker', 'PostgreSQL', 'Next.js']"
147775,"['개발', 'IOS']","['개발', 'FLUTTER']","['Pytorch', 'Tensorflow', 'Python', 'Docker', 'Kubernetes']"
148067,"['개발', 'C', '소켓', '임베디드 시스템', '네트워크 통신', 'RTOS']",[],"['Linux', 'MySQL', 'React', 'C / C++', 'MFC']"
145934,"['개발', 'KOTLIN', 'ANDROID']","['개발', 'MVVM', 'REACT NATIVE']","['Git', 'AJAX', 'Android', 'MySQL', 'Tensorflow', 'Java', 'JavaScript', 'Kotlin', 'Python', 'SQL', 'Swift', 'AWS', 'C++', 'NoSQL', 'Spring Framework', 'JPA']"
154609,"['소켓', '소프트웨어 개발', 'C']",['소프트웨어 개발'],"['MySQL', 'React', 'HTML', 'JavaScript', 'TypeScript', 'C++', 'NoSQL', 'PostgreSQL']"
160426,"['설계', '클라우드 컴퓨팅', 'B2C']",[],"['Java', 'JavaScript', 'Spring Framework', 'Spring Boot']"
114797,"['검증', 'RTL 설계']","['IP', 'SOC', '설계', '자동차', 'ISO', 'DSP', '검증', '반도체']","['MATLAB', 'C', '펌웨어', '레이더', 'DSP', '알고리즘 개발']"
146594,"['개발', 'SPA', 'RESTFUL API', '웹 개발', 'JAVA', 'VUEJS', 'HTML5', 'REACT', 'CSS']","['FLOW', '개발', 'AWS', 'GITLAB', 'MSSQL', 'JENKINS', 'GITHUB']",['iOS']
159920,"['MYSQL', 'TYPESCRIPT', 'NODEJS']",[],"['SQL', 'AWS', 'TCP', '서버', 'IP', 'API']"
123595,"['설계', '개발']",['개발'],"['Python', '보안', '인프라', 'AWS']"
153864,"['SQL', '설계', 'AMPLITUDE', 'PYTHON']","['AMPLITUDE', 'TABLEAU']",
141263,"['설계', 'AUTOCAD', '3D']",[],"['Git', 'Linux', 'Python', 'C', 'Ubuntu', 'ROS']"
117879,"['개발', 'KOTLIN', 'RESTFUL API', 'ORM', '설계', 'JAVA', 'JPA', 'RDBMS', 'MYSQL', 'LINUX']","['개발', 'NODEJS', 'DOCKER', 'OAUTH', 'KUBERNETES']",
159155,"['KOTLIN', '서버', 'RUST', 'SWIFT', 'JAVA', 'OBJECTIVEC']","['개발', 'KOTLIN', 'RUST', 'SWIFT', 'JAVA', 'OBJECTIVEC']",
118398,"['개발', 'C']",[],"['C#', 'CSS', 'HTML', 'JavaScript', 'jQuery']"
35494,"['SWIFT', '개발', 'IOS']","['최적화', 'RESTFUL API']",
162359,"['SCALA', '데이터 수집', 'JAVA', 'PYTHON', 'SQL']","['GIT', 'APACHE', 'SPARK']","['Confluence', 'Github', 'JIRA', 'Slack', 'HTML', 'Python', 'Scala', 'SQL', 'ETL', 'GCP', 'GCPs']"
149411,[],"['개발', 'API', 'KOTLIN', '설계', 'COROUTINE']",
159311,"['API', '보안']","['개발', '보안', '금융', '관리']",
163769,"['개발', 'HTML5', 'CSS']","['설계', '서버', 'B2C', 'B2B']","['Java', 'JavaScript', 'AWS', 'TCP', 'C++', 'UDP', 'GCP', 'Unity3D', 'React.js']"
140999,"['개발', '서버', '데이터베이스', '최적화', '통신', 'NOSQL', 'SQL']",['개발'],"['Java', 'Spring Framework', 'JPA']"
154471,"['개발', 'JAVA', '관리', 'PYTHON']","['SAAS', 'KUBERNETES']","['Android', '.NET', 'iOS', 'Linux', 'MySQL', 'Spark', 'C / C++', 'HTML', 'Java', 'ObjectiveC', 'Python', 'SQL', 'Swift', 'Agile', 'AWS', 'C++', 'VM웨어', 'DevOps', 'Jenkins', 'Mac', 'PMP', 'Citrix', 'CISA', 'OpenStack', 'Xamarin', 'Xen', '영어 실력', 'OSS', 'Kubernetes']"
143070,"['JAVA', 'JAVASCRIPT', 'NODEJS']",['GIS'],"['Git', 'Java', 'AWS', 'Docker', 'PostgreSQL', 'Spring Framework', 'Spring Boot']"
149158,"['개발', 'API', 'SPRING BOOT', '설계', 'AWS', 'RDBMS']",['개발'],
158836,[],[],
141839,[],[],
152468,"['개발', 'API', '모델링', '설계', '웹 개발', '데이터베이스', 'GIT', 'RDBMS', '통신', 'PYTHON', 'NOSQL', 'REST']","['개발', 'TYPESCRIPT', 'GRAPHQL', '설계', 'RDBMS', 'NOSQL']","['Django', 'React', 'Python', 'AWS', 'REST', 'PostgreSQL', 'NodeJS', 'GCP', 'React Native']"
161256,"['데이터베이스', '데이터 구조']",['개발'],"['AWS', 'Kubernetes']"
110433,"['개발', 'JAVA', 'PYTHON', 'C']","['관리', '개발', '시스템 구축']","['C#', 'HTML', 'Java', 'JavaScript', 'Python', 'jQuery']"
111540,"['개발', 'TYPESCRIPT', 'GCP', 'AWS', 'ANGULAR', 'SPRING FRAMEWORK', '기술 문서', 'JAVASCRIPT', 'AZURE']","['개발', 'MONGODB']","['Github', 'AngularJS', 'MongoDB', 'JavaScript', 'Python', 'TypeScript', 'AWS', 'CSS3', 'Spring Framework', 'GCP', 'Spring Boot']"
156320,[],[],"['Oracle', 'C#', 'CSS', 'HTML', 'Java', 'JavaScript', 'PLC', 'PostgreSQL', 'MES', 'MSSQL']"
144180,"['개발', 'AWS', 'PYTHON']","['POSTGRESQL', 'DJANGO', 'DOCKER', 'GIT', 'AWS', 'MYSQL', 'FASTAPI', 'REDIS', 'REST', 'NUMPY']","['Git', 'MySQL', 'React', 'JavaScript', 'TypeScript', 'AWS', 'Jenkins', 'Docker', 'Spring Framework', 'React Native']"
157213,"['빅 데이터', '개발', '컴퓨터 공학', '데이터 수집', 'HADOOP', '데이터 분석']","['SQL', '빅 데이터', '개발']","['Python', 'SQL', 'Tableau', 'AWS', 'Spring Framework', 'ML']"
109493,"['개발', 'API', '컴퓨터 공학', '소프트웨어 개발', 'PYTHON']","['개발', 'UBUNTU', 'C', 'LINUX', 'DEVOPS']","['Linux', 'C / C++', 'Perl', 'Python', 'FPGA', 'SoC', 'Verilog', 'Embedded Linux', 'EDA', 'FPGA 프로토 타이핑']"
75842,"['개발', 'SPRING BOOT', '설계', 'JAVA', '데이터베이스', 'GITHUB']",['개발'],"['Git', 'MySQL', 'CSS', 'JavaScript', 'Kotlin', 'ObjectiveC', 'Swift', 'C++', 'jQuery', 'HTML5', 'CSS3']"
156803,"['개발', 'KOTLIN', 'RESTFUL API', '설계', 'JAVA', 'LINUX']","['개발', 'AWS', 'SPRING FRAMEWORK']",
129222,"['솔루션 개발', 'HTML', 'CSS', 'VUEJS', 'REACT', 'JAVASCRIPT']","['SQL', 'LINUX']","['Spark', 'Java', 'Python', 'Go', 'Spring Boot']"
143380,[],"['HTML', 'REDUX', 'ANGULAR', 'VUEJS', 'JAVASCRIPT', 'CSS', 'REACT']",
155944,"['개발', '설계', 'NODEJS']","['설계', 'MONGODB', 'REDIS', '개발']","['JavaScript', 'TypeScript', 'React.js', 'React Native', 'Next.js']"
160824,['LINUX'],"['개발', '보안', '관리', '인프라']","['Git', 'Android', 'Firebase', 'iOS', 'Linux', 'React', 'Java', 'Kotlin', 'Swift', 'TypeScript', 'Google Analytics', 'AWS', '데이터베이스', 'Windows 서버', 'Docker', '네트워크 운영', 'Spring Framework', 'Xcode', 'iOS 개발', 'Android Studio', 'React.js', 'Spring Boot', 'Google Tag Manager']"
133846,['SAP ERP'],"['개발', 'SAP', 'ABAP', 'SAP ERP']",
151920,"['DELPHI', '개발', 'C']","['개발', 'C', 'DELPHI', 'MFC', 'POS']","['C#', 'Delphi', 'Kotlin', 'C', 'MFC']"
115584,"['개발', 'JAVA']","['개발', '컴퓨터 공학', 'GIT', 'RABBITMQ', '금융', 'NOSQL']",
71968,"['개발', 'GITHUB']","['GITHUB', 'LINUX', 'PYTHON', 'PYTORCH']",
155485,"['관리', '개발', 'AWS', 'REDUX']","['서버', 'AWS']","['React', 'Node.js', 'Python', 'AWS', 'Docker', 'API 개발', 'Flutter', 'ML']"
160133,"['개발', 'TYPESCRIPT', 'RESTFUL API', 'GIT', 'API 개발', 'NOSQL']","['DOCKER', 'AWS', '시스템 구축', 'LINUX']","['React', 'HTML', 'HTTP', 'Next.js', 'Restful API']"
66484,"['개발', 'API', 'RDBMS', 'NOSQL', 'REST']","['개발', 'ORM', 'JPA', '모델링', 'PHP']","['Java', 'AWS', 'VM웨어', '가상화', 'Tomcat', 'Nginx', 'RAID']"
139073,"['개발', 'REACT', 'TYPESCRIPT']","['개발', 'AWS', '금융']",
161847,"['개발', 'MFC', 'C']","['개발', '컴퓨터 공학', 'CONFLUENCE', 'C', 'GIT', 'MSSQL', 'SCRUM', 'JIRA']",['C++']
143409,"['REACT', 'JAVASCRIPT', 'CSS', 'HTML']","['개발', 'REACT']","['.NET', 'MySQL', 'C#', 'Node.js', 'MSSQL']"
140777,"['설계', '데이터베이스', 'AWS', '인프라']","['AWS', '인프라', '리눅스 커널', '클라우드 보안', 'KUBERNETES', '관리']","['Azure', 'AWS', 'Kubernetes']"
158091,"['GOLANG', 'JAVASCRIPT', 'TYPESCRIPT', 'PYTHON']",['개발'],
126965,"['DOCKER', 'AWS', '인프라']","['보안', '관리']","['AWS', 'DevOps', 'Docker', 'GCP']"
97520,"['개발', 'DOM', 'HTML', 'GIT', '설계', 'VUEJS', 'JAVASCRIPT', 'CSS', 'REACT']","['개발', '최적화', 'DOM']","['Git', 'Github', 'React', 'VueJS', 'JavaScript']"
132189,"['BOOTSTRAP', '개발', 'HTML', 'JAVA', '웹 개발', 'JQUERY', 'JAVASCRIPT', 'CSS']","['개발', 'API', 'ORM', 'GCP', '리팩토링', 'AWS', '설계', '인프라', 'REST', 'KUBERNETES']","['Git', 'Slack', 'MySQL', 'Redis', 'HTML', 'Java', 'JavaScript', 'AWS', 'jQuery', 'Docker', 'PostgreSQL', 'JPA', 'OAuth', 'Spring Boot', 'Notion', 'Kubernetes']"
163218,"['개발', 'API', '설계', 'JAVA', 'SQL']","['개발', '보안', '컴퓨터 공학', 'KOTLIN', 'SPRING BOOT', 'DOCKER', 'GIT', 'JAVA', 'AWS', 'JPA', 'GRADLE', 'MYSQL', 'REDIS', 'JENKINS', 'KUBERNETES']",
160379,"['개발', 'GIT', 'UNIX', 'GOLANG', '관리', 'LINUX', 'GITHUB']","['개발', '보안', 'COMMUNICATION', '컴파일러', 'RUST', 'C', 'NOTION', 'ORACLE', 'SLACK', 'POS', 'PYTHON', 'TRELLO', 'ETHEREUM', 'BASH', 'GITHUB']","['Github', 'React', 'CSS', 'HTML', 'JavaScript', 'TypeScript', 'AWS']"
123482,"['개발', '데이터 분석', 'AWS', 'PYTHON', 'SQL', 'R']","['빅 데이터', '데이터 분석', '수학']",
159896,"['개발', '보안', '서버', '보안 정책', 'JAVA', 'AWS', 'PYTHON', 'GO', '관리']","['JENKINS', 'B2B', 'KUBERNETES']","['Pytorch', 'Python', 'NumPy']"
72667,"['LINUX', 'PYTHON', 'PYTORCH']","['개발', 'C']","['Git', 'HTML', 'JavaScript', '소프트웨어 개발', '웹 개발', '수학', '컴퓨터 비전', '의료 영상', '프론트엔드 개발자']"
152757,"['개발', '관리', '소프트웨어 개발', '데이터 구조']","['개발', 'OPENGL', 'OPENCV', 'PYTHON', 'GUI', 'MATLAB', 'ROS']","['Git', 'MATLAB', 'Linux', 'C / C++', 'Python']"
137441,"['개발', 'KOTLIN', '모델링', 'SLACK', 'JAVA', 'AWS', 'NOTION', 'API 개발', 'JENKINS', 'RDBMS', 'REST', 'GITHUB']","['ORM', '모델링', 'POS', 'JPA']","['Git', 'Github', 'Android', 'Django', 'Linux', 'MySQL', 'React', 'HTML', 'Java', 'JavaScript', 'Kotlin', 'Python', 'Swift', 'AWS', 'Docker', 'CSS3', 'PostgreSQL', 'Spring Framework', 'JPA', 'Spring Boot', 'Next.js']"
146535,"['개발', 'TYPESCRIPT', 'RESTFUL API', 'HTML', 'JAVASCRIPT', 'MYSQL', 'REACT', 'CSS']","['개발', '서버', 'NODEJS', 'HTML', 'VISUAL STUDIO CODE', 'GIT', 'NOTION', 'AWS', 'SLACK', '영상', 'TENSORFLOW', 'PYTHON', 'FIGMA', 'NGINX', 'JAVASCRIPT', '카메라', 'CSS', 'REACT']","['Github', 'JavaScript', 'TypeScript', 'AWS', 'NodeJS', 'Nest.js']"
11018,"['개발', 'RESTFUL API', 'HTML', 'JAVASCRIPT', 'CSS']","['개발', 'LINUX']",
159151,[],"['JIRA', 'CONFLUENCE', 'SLACK']",
61598,"['개발', 'HTML', 'JQUERY', 'JAVASCRIPT', 'CSS']","['개발', 'ZEPLIN', 'SVN', 'REACT', 'GITHUB']",
101259,[],"['개발', 'FPGA', '하드웨어']","['Git', 'Android', 'Linux', 'C / C++']"
151406,"['ML', 'TENSORFLOW', '개발', 'PYTORCH']","['개발', 'IOS', 'ANDROID']","['Java', 'Kotlin', 'Spring Framework']"
151220,"['EDA', 'ALTIUM', 'LIN', 'CAN']",[],
158074,"['개발', '서버']","['GO', 'AWS', 'KUBERNETES']","['AWS', 'Kubernetes']"
94293,"['개발', '컴퓨터 공학', '제품 개발', '설계', '소프트웨어 개발', '데이터베이스', '의료 기기', '관리']",[],
164000,['개발'],"['SKETCH', 'B2C', 'FIGMA']","['Sketch', 'Android', 'iOS', 'Figma']"
163080,"['DOCKER', 'KUBERNETES']","['보안', 'CISSP', '정보 보안', 'AWS', 'CISA', '관리', 'AZURE']","['Git', 'SQL', 'AWS', 'NoSQL', 'Spring Framework']"
158350,"['GOLANG', 'JAVA', 'PYTHON', 'PROCESSING']","['GOLANG', 'JAVA', 'PYTHON']",
164931,"['개발', 'JAVA', '금융', 'ORACLE']","['개발', '금융', '자동차']","['Oracle', 'Java']"
137330,"['개발', 'SPA', 'RESTFUL API', 'GIT', 'GCP', 'AWS', 'REACT', '관리', 'AZURE']","['DOCKER', 'JENKINS']",
63814,"['개발', 'API', 'RESTFUL API', 'OOP', 'TDD', 'LARAVEL', 'NOSQL', 'HTTP', 'PHP']",['개발'],"['Framer', 'CSS', 'HTML', 'Figma', 'Next.js']"
161588,['설계'],"['B2B', 'PYTHON']",['Python']
164376,"['POSTGRESQL', '개발', 'RESTFUL API', '설계', '데이터베이스', 'GCP', '인프라']","['VUEJS', '개발', 'TYPESCRIPT', 'DOCKER']","['Confluence', 'Git', 'Github', 'JIRA', 'SQL', 'CRM', 'API', 'GCP', 'ERP 소프트웨어']"
78230,"['개발', 'KOTLIN', 'SVN', 'GIT', '설계', 'JAVA', 'RDBMS', 'PYTHON', '모델링', '관리']","['개발', 'NOSQL']",
140630,"['설계', 'VERILOG']",['GPU'],"['Linux', 'C / C++', 'Java', 'Perl', 'Python', 'Shell', '딥 러닝', 'DevOps', 'Jenkins', 'Bash', 'FPGA', 'SoC', 'Verilog', 'VHDL', 'RTL 설계', 'RTL 코딩', 'RTL 검증']"
102053,[],"['SCALA', '개발', 'SHELL', 'AKKA', 'LINUX']","['Linux', 'Scala', 'Akka']"
157560,"['모델링', '개발', 'PYTHON']","['알고리즘 개발', '신호 처리']","['Git', 'Android', 'iOS', 'MySQL', 'Pytorch', 'React', 'Tensorflow', 'Java', 'JavaScript', 'Kotlin', 'Python', 'Swift', '딥 러닝', 'AWS', '신호 처리', '인공 지능', 'JPA', 'Spring Boot', 'ML']"
142697,"['개발', 'C', 'SVN', 'GIT', 'ORACLE', 'JAVA', 'SQL', 'LINUX', 'GITHUB']",['검증'],"['Python', 'SQL', 'Tableau', 'AWS', 'Spring Framework', 'ML']"
133705,"['개발', 'NODEJS']","['모델링', '개발', 'KUBERNETES', 'DOCKER']","['Zeplin', 'Git', 'JIRA', 'Slack', 'MySQL', 'React', 'TypeScript', 'AWS', 'React.js', 'React Native', 'Figma', 'Notion', 'Nest.js']"
164188,"['개발', 'SPRING BOOT', 'RESTFUL API', 'GIT', 'ORM', 'JAVA', 'AWS', 'JPA', 'REDIS', '관리', 'DSL']","['GIT', 'CODEIGNITER', '개발', 'PHP']",['Agile']
48282,"['SPRING BOOT', 'DJANGO', 'GIT', '설계', 'JAVA', 'JPA', 'API 개발', 'RDBMS', 'PYTHON', 'MYSQL', 'REST', '관리']","['AWS', 'MONGODB', 'NOSQL']","['MySQL', 'Java', 'NoSQL', 'RESTful WebServices', 'Spring Boot']"
149353,"['개발', 'KOTLIN', 'FLOW', 'TYPESCRIPT', 'NODEJS', 'GIT', '설계', 'JAVA', '최적화', 'JIRA', 'GITHUB']","['개발', '최적화', '관리']","['Android', 'Django', 'iOS', 'React', 'Node.js', 'Laravel', 'React Native', 'Spring Boot', 'Flutter', 'Nest.js']"
52035,"['개발', 'API', 'TYPESCRIPT', 'GIT', 'REST', 'HTML5', 'JAVASCRIPT', '관리', 'CSS', 'HTTP']","['개발', 'B2B', '리팩토링', 'AWS', 'OPENGL', '최적화', 'MVC', 'UX', 'SAAS', 'MVVM']","['Git', 'Azure', 'MongoDB', 'Pytorch', 'Scikit-Learn', 'Tensorflow', 'Node.js', 'Python', 'C', 'AWS', 'C++', 'Docker', 'Shell Scripting', 'PostgreSQL', 'Golang', 'React.js', 'Next.js', 'Restful API']"
35161,"['JIRA', 'CONFLUENCE', 'ORACLE', 'AWS', 'RDBMS', 'MYSQL', 'JAVASCRIPT', 'SLACK']","['개발', '서버', 'MONGODB', 'DOCKER', '설계', 'AWS', 'SPARK', 'REDIS', '검색 엔진']",
151625,"['OBJECTIVEC', 'IOS', 'XCODE', '개발']","['SWIFT', '개발', 'UNREAL ENGINE', 'C']","['Linux', 'C++', 'Visual Studio', 'MSSQL']"
136229,[],[],"['Github', 'Linux', 'MySQL', 'React', 'JavaScript', 'Python']"
160230,['연구 및 개발'],['개발'],"['BitBucket', 'Confluence', 'Git', 'JIRA', 'Linux', 'Pytorch', 'Scikit-Learn', 'Tensorflow', 'C#', 'Python', 'GPU', 'CUDA', 'NumPy', 'SciPy']"
165252,"['개발', 'AWS', 'FIREBASE']","['설계', 'API']","['Android', 'iOS', 'TypeScript', 'AWS', 'Flutter']"
159731,"['빅 데이터', '컴퓨터 공학', 'APACHE', '품질 관리', 'HADOOP', 'GCP', 'AWS', 'SPARK', 'NOSQL', 'SQL', '관리', 'AZURE']","['개발', 'POWER BI', 'AWS', 'TABLEAU', '데이터 시각화']","['Azure', 'Hadoop', 'MongoDB', 'MySQL', 'VueJS', 'CSS', 'Java', 'Python', 'Scala', 'SQL', 'Power BI', 'Tableau', 'AWS', 'NoSQL', 'GCP', 'Apache Spark', 'Apache Kafka']"
164129,"['개발', 'DOCKER', 'GIT', 'AWS', 'RDBMS', 'MYSQL', 'MVC']","['개발', 'NOSQL', 'MVC']","['Git', 'MySQL', 'Python', 'MVC', 'AWS', 'NoSQL', 'Docker', 'Spring Framework']"
148060,"['개발', 'REACT']","['개발', 'TYPESCRIPT', 'SVG', '데이터 시각화', 'WEBGL', 'IOT']",
161484,['개발'],"['SAAS', 'API']","['Git', 'Django', 'Flask', 'MongoDB', 'MySQL', 'Python', 'AWS', 'FastAPI']"
134387,"['개발', 'REDMINE', '검증', 'JIRA', '관리']","['검증', '안드로이드 개발', '자동차']",
161843,['컴퓨터 공학'],['개발'],"['Android', 'iOS', 'MySQL', 'React', 'JavaScript', 'Kotlin', 'AWS', 'Docker', 'NodeJS', 'JPA', 'Flutter']"
153117,"['API', 'SPA', 'DJANGO', 'GIT', '설계', 'AWS', 'JSON', 'AJAX', 'ANGULAR', 'REST', 'JAVASCRIPT', '관리', 'REACT']",[],"['Git', 'Android', 'ExpressJS', 'iOS', 'Linux', 'React', 'Ruby on Rails', 'VueJS', 'CSS', 'Java', 'JavaScript', 'AWS', 'jQuery', 'Docker', 'PostgreSQL', 'NodeJS', 'Flutter']"
148537,"['NOSQL', 'RDBMS', '네트워크 프로그래밍', 'OOP']","['GCP', 'AWS', 'TDD', 'AZURE', 'LINUX']",
159897,['개발'],"['개발', 'SPRING BOOT', 'KOTLIN', '제품 개발', 'CONFLUENCE', 'DOCKER', 'GIT', 'JAVA', 'AWS', 'BITBUCKET', 'MYSQL', 'INTELLIJ IDEA', 'JIRA', 'SLACK']",
140626,"['개발', '관리', 'LINUX']",['LINUX'],
122141,"['개발', 'CSS', 'HTML']","['개발', 'JIRA', 'CONFLUENCE', 'SLACK']","['Git', 'Linux', 'Redis', 'Java', 'Jenkins', 'API 개발', '백엔드 개발', 'ANSI C', 'Spring Boot']"
130716,"['개발', 'JAVA', 'JSP', 'MVC', 'MYSQL', 'SQL', 'HTML5', 'JAVASCRIPT', 'CSS']","['개발', 'SPRING BOOT', 'SPA', 'RESTFUL API', 'DOCKER', '클라이언트 개발', 'KUBERNETES']",['JavaScript']
153108,"['API', 'SPA', 'DJANGO', 'GIT', '설계', 'AWS', 'JSON', 'AJAX', 'ANGULAR', 'REST', 'JAVASCRIPT', '관리', 'REACT']","['API', 'UX']","['Git', 'Android', 'ExpressJS', 'iOS', 'Linux', 'React', 'Ruby on Rails', 'VueJS', 'CSS', 'Java', 'JavaScript', 'AWS', 'jQuery', 'Docker', 'PostgreSQL', 'NodeJS', 'Flutter']"
147084,"['OPENGL', 'LIDAR']",['개발'],"['Android', 'iOS', 'OpenGL', 'C++', 'LiDAR']"
86484,"['개발', 'WEBGL', 'HTML5', 'JAVASCRIPT', 'CSS']","['개발', '3D 모델링']",
